date,station,depth_m,parameter,value,depth.measurement,datasource,flag
1993-06-13,90,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1993-06-13,100,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1993-06-13,200,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1993-06-13,210,0.1,chla_ugl,0.95,assumed,LMP bio,NA
1993-06-13,220,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1993-06-13,230,0.1,chla_ugl,2.02,assumed,LMP bio,NA
1993-06-09,40,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-06-06,20,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-06-06,30,0.1,chla_ugl,1.44,assumed,LMP bio,NA
1993-06-03,10,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1993-06-03,110,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1993-05-30,70,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-05-30,100,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1993-05-30,200,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1993-05-30,210,0.1,chla_ugl,3.65,assumed,LMP bio,NA
1993-05-25,80,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-05-25,90,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-05-25,230,0.1,chla_ugl,4.93,assumed,LMP bio,NA
1993-05-18,30,0.1,chla_ugl,3.27,assumed,LMP bio,NA
1993-05-18,40,0.1,chla_ugl,2.92,assumed,LMP bio,NA
1993-05-18,220,0.1,chla_ugl,2.75,assumed,LMP bio,NA
1993-05-16,20,0.1,chla_ugl,5.12,assumed,LMP bio,NA
1993-05-16,70,0.1,chla_ugl,2.94,assumed,LMP bio,NA
1993-05-16,200,0.1,chla_ugl,3.11,assumed,LMP bio,NA
1993-05-16,210,0.1,chla_ugl,3.65,assumed,LMP bio,NA
1992-09-28,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1992-09-24,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-09-21,90,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-09-21,230,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-09-20,60,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-09-16,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-09-14,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-09-14,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1992-09-14,230,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-09-13,40,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-09-07,60,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1992-09-04,40,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-09-04,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1992-09-04,230,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-08-30,20,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-08-28,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-08-28,30,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1992-08-28,40,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1992-08-28,110,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-08-28,200,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1992-08-28,230,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1992-08-26,60,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1992-08-24,20,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-08-21,40,0.1,chla_ugl,1,assumed,LMP bio,NA
1992-08-20,90,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-08-20,230,0.1,chla_ugl,1,assumed,LMP bio,NA
1992-08-19,60,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-08-16,20,0.1,chla_ugl,3.4,assumed,LMP bio,NA
1992-08-12,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1992-08-12,40,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-08-10,60,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-08-06,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1992-08-06,230,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1992-08-05,40,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1992-08-02,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-07-30,40,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-07-30,90,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-07-30,230,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-07-29,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-07-29,30,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-07-29,110,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-29,200,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-29,230,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-07-26,20,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-07-24,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-07-24,90,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-24,230,0.1,chla_ugl,2,assumed,LMP bio,NA
1992-07-22,40,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-07-19,20,0.1,chla_ugl,2,assumed,LMP bio,NA
1992-07-19,60,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-07-13,60,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1992-07-10,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-05,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1992-07-03,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-02,60,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-07-01,20,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1992-07-01,30,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-01,110,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1992-07-01,200,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-07-01,210,0.1,chla_ugl,1,assumed,LMP bio,NA
1992-07-01,230,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1992-06-29,60,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-06-28,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1992-06-25,40,0.1,chla_ugl,0.6,assumed,LMP bio,NA
1992-06-25,90,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1992-06-25,230,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1992-06-22,60,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1992-06-21,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-06-18,40,0.1,chla_ugl,0.6,assumed,LMP bio,NA
1992-06-14,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1992-06-13,60,0.1,chla_ugl,11.6,assumed,LMP bio,NA
1992-06-11,90,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-06-11,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1992-06-10,40,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1992-06-07,20,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1992-06-04,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1992-05-31,20,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1992-05-29,40,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1992-05-29,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-05-29,230,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1992-05-26,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1992-05-26,30,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1992-05-26,110,0.1,chla_ugl,2,assumed,LMP bio,NA
1992-05-26,200,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1992-05-26,230,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1992-05-25,20,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1992-05-21,40,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1992-05-17,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-10-13,60,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1991-10-07,60,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-10-01,90,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1991-10-01,230,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1991-09-30,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1991-09-29,20,0.1,chla_ugl,4.9,assumed,LMP bio,NA
1991-09-29,40,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1991-09-22,20,0.1,chla_ugl,6.1,assumed,LMP bio,NA
1991-09-22,40,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1991-09-22,60,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-09-16,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1991-09-15,20,0.1,chla_ugl,4.8,assumed,LMP bio,NA
1991-09-09,60,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-09-08,20,0.1,chla_ugl,4.2,assumed,LMP bio,NA
1991-09-05,40,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-09-05,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1991-09-05,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-09-01,20,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1991-08-29,90,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-08-28,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-08-28,230,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1991-08-27,20,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-08-27,30,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1991-08-27,110,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1991-08-27,200,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-08-27,230,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-08-25,20,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1991-08-23,60,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1991-08-22,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-08-20,90,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-08-20,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-08-18,20,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1991-08-18,40,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1991-08-14,90,0.1,chla_ugl,1,assumed,LMP bio,NA
1991-08-14,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-08-11,20,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1991-08-09,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-08-09,90,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-08-04,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1991-08-01,40,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1991-07-30,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-30,30,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1991-07-30,110,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1991-07-30,200,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-07-30,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-07-29,60,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-29,90,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-07-29,230,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-07-28,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-24,40,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1991-07-22,60,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-07-22,90,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-22,230,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-07-21,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-07-17,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-15,90,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-15,230,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-07-14,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1991-07-14,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1991-07-10,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-08,60,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-07-08,90,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1991-07-08,230,0.1,chla_ugl,2,assumed,LMP bio,NA
1991-07-07,20,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1991-07-02,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-07-02,90,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1991-07-02,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-07-01,20,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1991-06-30,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1991-06-28,10,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1991-06-28,20,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1991-06-28,30,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-06-28,110,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-06-28,200,0.1,chla_ugl,1,assumed,LMP bio,NA
1991-06-28,230,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1991-06-26,40,0.1,chla_ugl,3.7,assumed,LMP bio,NA
1991-06-23,20,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1991-06-23,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1991-06-23,90,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1991-06-23,230,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1991-06-20,40,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1991-06-18,60,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-06-16,20,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1991-06-14,40,0.1,chla_ugl,0.7,assumed,LMP bio,NA
1991-06-12,90,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1991-06-12,230,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1991-06-06,40,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1991-06-03,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1991-06-03,230,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1991-05-28,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-05-28,30,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-05-28,40,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1991-05-28,110,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1991-05-28,200,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1991-05-28,230,0.1,chla_ugl,4.1,assumed,LMP bio,NA
1991-05-26,60,0.1,chla_ugl,4,assumed,LMP bio,NA
1991-05-22,40,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1991-05-22,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1991-05-22,230,0.1,chla_ugl,0.6,assumed,LMP bio,NA
1991-05-16,90,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1991-05-16,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1991-05-15,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-10-14,90,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1990-10-14,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1990-10-05,40,0.1,chla_ugl,8.9,assumed,LMP bio,NA
1990-09-28,40,0.1,chla_ugl,2.5,assumed,LMP bio,NA
1990-09-28,60,0.1,chla_ugl,3,assumed,LMP bio,NA
1990-09-25,90,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-09-25,230,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1990-09-23,20,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1990-09-23,40,0.1,chla_ugl,2,assumed,LMP bio,NA
1990-09-23,60,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1990-09-19,40,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1990-09-16,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-09-16,60,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1990-09-11,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1990-09-11,230,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1990-09-10,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-09-09,20,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1990-09-09,60,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1990-09-03,230,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1990-09-02,20,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1990-09-02,90,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1990-09-01,60,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1990-08-30,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-08-28,20,0.1,chla_ugl,2,assumed,LMP bio,NA
1990-08-28,30,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1990-08-28,90,0.1,chla_ugl,5.4,assumed,LMP bio,NA
1990-08-28,100,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1990-08-28,110,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1990-08-28,200,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-08-28,230,0.1,chla_ugl,5,assumed,LMP bio,NA
1990-08-23,40,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1990-08-22,90,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-08-22,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1990-08-19,20,0.1,chla_ugl,3.2,assumed,LMP bio,NA
1990-08-19,60,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1990-08-18,40,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1990-08-12,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-08-12,90,0.1,chla_ugl,3,assumed,LMP bio,NA
1990-08-12,230,0.1,chla_ugl,4,assumed,LMP bio,NA
1990-08-11,40,0.1,chla_ugl,3.9,assumed,LMP bio,NA
1990-08-06,20,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1990-08-06,30,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1990-08-06,90,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1990-08-06,110,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1990-08-05,20,0.1,chla_ugl,0.8,assumed,LMP bio,NA
1990-08-05,60,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-08-05,90,0.1,chla_ugl,9.3,assumed,LMP bio,NA
1990-08-05,230,0.1,chla_ugl,3.4,assumed,LMP bio,NA
1990-08-02,40,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-07-29,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-07-26,40,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1990-07-24,90,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1990-07-24,230,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1990-07-22,20,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-07-22,60,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-07-19,40,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1990-07-18,90,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-07-18,230,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-07-16,60,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-07-15,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-07-11,40,0.1,chla_ugl,3.9,assumed,LMP bio,NA
1990-07-08,20,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1990-07-06,40,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1990-07-03,60,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1990-07-01,20,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1990-06-22,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1990-06-21,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1990-06-21,30,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1990-06-21,60,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1990-06-21,70,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1990-06-21,90,0.1,chla_ugl,3.3,assumed,LMP bio,NA
1990-06-21,100,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1990-06-21,110,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1990-06-21,200,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-06-21,230,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1990-06-17,20,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1990-06-15,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1990-06-10,20,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1990-06-08,40,0.1,chla_ugl,1,assumed,LMP bio,NA
1990-06-02,20,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1990-06-01,40,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1990-05-26,90,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1990-05-26,230,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1989-10-26,20,0.1,chla_ugl,5.1,assumed,LMP bio,NA
1989-10-26,30,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1989-10-26,70,0.1,chla_ugl,3.3,assumed,LMP bio,NA
1989-10-26,90,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1989-10-26,100,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1989-10-26,110,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-10-21,90,0.1,chla_ugl,3.8,assumed,LMP bio,NA
1989-10-21,230,0.1,chla_ugl,3.7,assumed,LMP bio,NA
1989-10-10,60,0.1,chla_ugl,3.7,assumed,LMP bio,NA
1989-10-10,90,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-10-10,230,0.1,chla_ugl,3.3,assumed,LMP bio,NA
1989-10-05,40,0.1,chla_ugl,2.9,assumed,LMP bio,NA
1989-10-03,60,0.1,chla_ugl,3.6,assumed,LMP bio,NA
1989-09-28,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-09-21,60,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-09-11,60,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-09-10,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-09-06,60,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1989-09-05,90,0.1,chla_ugl,5.7,assumed,LMP bio,NA
1989-09-05,230,0.1,chla_ugl,4,assumed,LMP bio,NA
1989-09-03,20,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1989-09-01,40,0.1,chla_ugl,5.4,assumed,LMP bio,NA
1989-08-30,20,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1989-08-30,30,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-08-30,40,0.1,chla_ugl,5.3,assumed,LMP bio,NA
1989-08-30,60,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-08-30,70,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-08-30,90,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1989-08-30,100,0.1,chla_ugl,4.1,assumed,LMP bio,NA
1989-08-30,110,0.1,chla_ugl,3.6,assumed,LMP bio,NA
1989-08-28,60,0.1,chla_ugl,3.1,assumed,LMP bio,NA
1989-08-27,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-08-27,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-08-27,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-08-24,40,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-08-23,60,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-08-20,20,0.1,chla_ugl,2,assumed,LMP bio,NA
1989-08-17,40,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1989-08-14,60,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1989-08-13,20,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1989-08-13,90,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1989-08-13,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-08-10,40,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1989-08-10,60,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1989-08-06,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-08-06,90,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1989-08-06,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-08-03,40,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1989-08-02,60,0.1,chla_ugl,3.7,assumed,LMP bio,NA
1989-07-30,20,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-07-30,90,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1989-07-30,230,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-07-27,40,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1989-07-25,20,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1989-07-25,30,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-07-25,40,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-07-25,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1989-07-25,70,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1989-07-25,90,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1989-07-25,100,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1989-07-25,110,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1989-07-23,20,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1989-07-23,90,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1989-07-23,230,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1989-07-20,40,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1989-07-18,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-07-16,20,0.1,chla_ugl,2,assumed,LMP bio,NA
1989-07-14,90,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1989-07-14,230,0.1,chla_ugl,2.4,assumed,LMP bio,NA
1989-07-12,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1989-07-09,20,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-07-08,90,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1989-07-08,230,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1989-07-04,60,0.1,chla_ugl,3.4,assumed,LMP bio,NA
1989-07-02,20,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1989-06-26,60,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1989-06-23,90,0.1,chla_ugl,0.8,assumed,LMP bio,NA
1989-06-23,230,0.1,chla_ugl,0.5,assumed,LMP bio,NA
1989-06-19,60,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1989-05-12,60,0.1,chla_ugl,2,assumed,LMP bio,NA
1988-09-07,20,0.1,chla_ugl,3.3,assumed,LMP bio,NA
